"lifetime" "gender" "smoker"
"4015" 84.2853471307156 "Male" "Non-smoker"
"4016" 89.5199185531358 "Male" "Non-smoker"
"4017" 82.0402133350697 "Male" "Non-smoker"
"4018" 88.5338840440916 "Male" "Non-smoker"
"4019" 85.2716372092301 "Male" "Non-smoker"
"4020" 85.8584953127908 "Male" "Non-smoker"
"4021" 81.9377612478137 "Male" "Non-smoker"
"4022" 89.0722433296206 "Male" "Non-smoker"
"4023" 78.2256619368876 "Male" "Non-smoker"
"4024" 85.1379157420161 "Male" "Non-smoker"
"4025" 84.7538010117409 "Male" "Non-smoker"
"4026" 82.1607074385342 "Male" "Non-smoker"
"4027" 82.2493514474239 "Male" "Non-smoker"
"4028" 88.5449870032557 "Male" "Non-smoker"
"4029" 84.2304737707002 "Male" "Non-smoker"
"4030" 88.5836197071253 "Male" "Non-smoker"
"4031" 82.5550841575853 "Male" "Non-smoker"
"4032" 84.3625488924378 "Male" "Non-smoker"
"4033" 83.5095471965685 "Male" "Non-smoker"
"4034" 86.8479279762816 "Male" "Non-smoker"
"4035" 86.89492297501 "Male" "Non-smoker"
"4036" 82.2064659789438 "Male" "Non-smoker"
"4037" 85.7828077059762 "Male" "Non-smoker"
"4038" 84.5547151135399 "Male" "Non-smoker"
"4039" 86.2338947196969 "Male" "Non-smoker"
"4040" 90.4893279966931 "Male" "Non-smoker"
"4041" 88.7586273192688 "Male" "Non-smoker"
"4042" 84.4911847876618 "Male" "Non-smoker"
"4043" 80.9487066682354 "Male" "Non-smoker"
"4044" 80.8206919691402 "Male" "Non-smoker"
"4045" 80.1649652595416 "Male" "Non-smoker"
"4046" 87.5916926416617 "Male" "Non-smoker"
"4047" 84.2845323526327 "Male" "Non-smoker"
"4048" 86.0524610455262 "Male" "Non-smoker"
"4049" 83.4155283553025 "Male" "Non-smoker"
"4050" 82.5439006704078 "Male" "Non-smoker"
"4051" 85.1026786512182 "Male" "Non-smoker"
"4052" 88.5693979689737 "Male" "Non-smoker"
"4053" 92.1682928981037 "Male" "Non-smoker"
"4054" 88.0184328168188 "Male" "Non-smoker"
"4055" 89.9013008426427 "Male" "Non-smoker"
"4056" 93.1470015625393 "Male" "Non-smoker"
"4057" 89.0815435857549 "Male" "Non-smoker"
"4058" 85.1869022647306 "Male" "Non-smoker"
"4059" 85.0204582167325 "Male" "Non-smoker"
"4060" 79.3639996634745 "Male" "Non-smoker"
"4061" 84.572828924204 "Male" "Non-smoker"
"4062" 85.8653760702508 "Male" "Non-smoker"
"4063" 88.9977598334134 "Male" "Non-smoker"
"4064" 88.2602857344178 "Male" "Non-smoker"
"4065" 87.0461783156142 "Male" "Non-smoker"
"4066" 82.6201935212963 "Male" "Non-smoker"
"4067" 89.2301628976071 "Male" "Non-smoker"
"4068" 84.9113752873662 "Male" "Non-smoker"
"4069" 83.6023539732788 "Male" "Non-smoker"
"4070" 81.8351924008574 "Male" "Non-smoker"
"4071" 86.1130579533851 "Male" "Non-smoker"
"4072" 86.4722203955717 "Male" "Non-smoker"
"4073" 87.0986257444345 "Male" "Non-smoker"
"4074" 76.5964008260251 "Male" "Non-smoker"
"4075" 86.100005397253 "Male" "Non-smoker"
"4076" 90.4492539961447 "Male" "Non-smoker"
"4077" 86.7396643217428 "Male" "Non-smoker"
"4078" 84.5134573490674 "Male" "Non-smoker"
"4079" 89.5295545436215 "Male" "Non-smoker"
"4080" 82.4634374645222 "Male" "Non-smoker"
"4081" 85.9141541197406 "Male" "Non-smoker"
"4082" 86.414970937287 "Male" "Non-smoker"
"4083" 87.5345524794686 "Male" "Non-smoker"
"4084" 82.7243871332978 "Male" "Non-smoker"
"4085" 88.9574348819603 "Male" "Non-smoker"
"4086" 80.2878108267574 "Male" "Non-smoker"
"4087" 82.8271325917908 "Male" "Non-smoker"
"4088" 82.0237746427569 "Male" "Non-smoker"
"4089" 83.2346630713153 "Male" "Non-smoker"
"4090" 85.6090820683704 "Male" "Non-smoker"
"4091" 84.466419464132 "Male" "Non-smoker"
"4092" 89.2028628997169 "Male" "Non-smoker"
"4093" 75.7395816897152 "Male" "Non-smoker"
"4094" 87.3209217279986 "Male" "Non-smoker"
"4095" 88.4462410746302 "Male" "Non-smoker"
"4096" 83.5004351445038 "Male" "Non-smoker"
"4097" 86.1549050871684 "Male" "Non-smoker"
"4098" 85.6756469793197 "Male" "Non-smoker"
"4099" 81.1788175229958 "Male" "Non-smoker"
"4100" 91.1621291676404 "Male" "Non-smoker"
"4101" 86.5422957461242 "Male" "Non-smoker"
"4102" 83.2039228467214 "Male" "Non-smoker"
"4103" 89.8753175011981 "Male" "Non-smoker"
"4104" 84.6410159928588 "Male" "Non-smoker"
"4105" 87.8268203021259 "Male" "Non-smoker"
"4106" 83.772294353417 "Male" "Non-smoker"
"4107" 90.2237528722324 "Male" "Non-smoker"
"4108" 83.0847209468487 "Male" "Non-smoker"
"4109" 84.3058221174973 "Male" "Non-smoker"
"4110" 84.3720386501796 "Male" "Non-smoker"
"4111" 86.436125321629 "Male" "Non-smoker"
"4112" 87.2815787040862 "Male" "Non-smoker"
"4113" 78.592246601473 "Male" "Non-smoker"
"4114" 87.3209720802019 "Male" "Non-smoker"
"4115" 79.5539290091238 "Male" "Non-smoker"
"4116" 83.0657141221284 "Male" "Non-smoker"
"4117" 86.7726164330531 "Male" "Non-smoker"
"4118" 86.621409278412 "Male" "Non-smoker"
"4119" 87.4125584328341 "Male" "Non-smoker"
"4120" 88.4171978965176 "Male" "Non-smoker"
"4121" 86.9560374183936 "Male" "Non-smoker"
"4122" 84.6975679226789 "Male" "Non-smoker"
"4123" 85.4803959219221 "Male" "Non-smoker"
"4124" 92.4184873889449 "Male" "Non-smoker"
"4125" 84.2988001081957 "Male" "Non-smoker"
"4126" 88.5127073907643 "Male" "Non-smoker"
"4127" 91.5299077692158 "Male" "Non-smoker"
"4128" 90.6926039619391 "Male" "Non-smoker"
"4129" 87.8882504711104 "Male" "Non-smoker"
"4130" 88.70529779377 "Male" "Non-smoker"
"4131" 91.9339436997698 "Male" "Non-smoker"
"4132" 86.1317265621793 "Male" "Non-smoker"
"4133" 86.6418330068888 "Male" "Non-smoker"
"4134" 81.5002602774773 "Male" "Non-smoker"
"4135" 87.4149925839793 "Male" "Non-smoker"
"4136" 80.3811707592018 "Male" "Non-smoker"
"4137" 81.2740896637667 "Male" "Non-smoker"
"4138" 78.4492440081177 "Male" "Non-smoker"
"4139" 87.7147958388164 "Male" "Non-smoker"
"4140" 82.2300445036965 "Male" "Non-smoker"
"4141" 82.1856488730953 "Male" "Non-smoker"
"4142" 85.2389268869283 "Male" "Non-smoker"
"4143" 87.8558360740699 "Male" "Non-smoker"
"4144" 85.5871354655651 "Male" "Non-smoker"
"4145" 83.3230305413106 "Male" "Non-smoker"
"4146" 82.8059016575704 "Male" "Non-smoker"
"4147" 87.9287475559178 "Male" "Non-smoker"
"4148" 84.4278808385068 "Male" "Non-smoker"
"4149" 87.9369735455161 "Male" "Non-smoker"
"4150" 86.8212706084652 "Male" "Non-smoker"
"4151" 88.1360506087264 "Male" "Non-smoker"
"4152" 85.8238541388742 "Male" "Non-smoker"
"4153" 87.9157606028162 "Male" "Non-smoker"
"4154" 76.293199167206 "Male" "Non-smoker"
"4155" 82.3036092737761 "Male" "Non-smoker"
"4156" 89.2115347447155 "Male" "Non-smoker"
"4157" 83.774686500994 "Male" "Non-smoker"
"4158" 79.0390569844486 "Male" "Non-smoker"
"4159" 87.3499635248672 "Male" "Non-smoker"
"4160" 82.7415352240457 "Male" "Non-smoker"
"4161" 80.2495968439907 "Male" "Non-smoker"
"4162" 83.9353034267597 "Male" "Non-smoker"
"4163" 88.1970745289292 "Male" "Non-smoker"
"4164" 84.5703373889153 "Male" "Non-smoker"
"4165" 83.514343246677 "Male" "Non-smoker"
"4166" 80.2331939966545 "Male" "Non-smoker"
"4167" 87.7571950020265 "Male" "Non-smoker"
"4168" 84.2240890241971 "Male" "Non-smoker"
"4169" 85.7602689258946 "Male" "Non-smoker"
"4170" 79.2842056030989 "Male" "Non-smoker"
"4171" 86.44718162004 "Male" "Non-smoker"
"4172" 88.2403298026845 "Male" "Non-smoker"
"4173" 88.2555931388115 "Male" "Non-smoker"
"4174" 87.2570258436372 "Male" "Non-smoker"
"4175" 87.8380118383445 "Male" "Non-smoker"
"4176" 89.5439748054238 "Male" "Non-smoker"
"4177" 85.2702267890101 "Male" "Non-smoker"
"4178" 94.3234121244954 "Male" "Non-smoker"
"4179" 88.1220722085496 "Male" "Non-smoker"
"4180" 90.5514928680594 "Male" "Non-smoker"
"4181" 84.2922844883986 "Male" "Non-smoker"
"4182" 86.3847486398101 "Male" "Non-smoker"
"4183" 85.1553067390074 "Male" "Non-smoker"
"4184" 86.2133211585523 "Male" "Non-smoker"
"4185" 84.3817643557891 "Male" "Non-smoker"
"4186" 80.8512449051528 "Male" "Non-smoker"
"4187" 88.316360737758 "Male" "Non-smoker"
"4188" 87.4598416944139 "Male" "Non-smoker"
"4189" 85.674805011829 "Male" "Non-smoker"
"4190" 84.0535362081395 "Male" "Non-smoker"
"4191" 81.8803558677933 "Male" "Non-smoker"
"4192" 81.2443039669104 "Male" "Non-smoker"
"4193" 84.7207305173267 "Male" "Non-smoker"
"4194" 92.2762823374017 "Male" "Non-smoker"
"4195" 90.5975198452899 "Male" "Non-smoker"
"4196" 84.359921952209 "Male" "Non-smoker"
"4197" 89.0446299743023 "Male" "Non-smoker"
"4198" 82.0228470576939 "Male" "Non-smoker"
"4199" 88.1600931328809 "Male" "Non-smoker"
"4200" 86.8882028826121 "Male" "Non-smoker"
"4201" 90.175477257901 "Male" "Non-smoker"
"4202" 87.0704609392736 "Male" "Non-smoker"
"4203" 86.4950820407487 "Male" "Non-smoker"
"4204" 82.5319044410153 "Male" "Non-smoker"
"4205" 84.3925185929758 "Male" "Non-smoker"
"4206" 84.8208512845193 "Male" "Non-smoker"
"4207" 89.3124389048583 "Male" "Non-smoker"
"4208" 84.2125092660953 "Male" "Non-smoker"
"4209" 83.2963758521239 "Male" "Non-smoker"
"4210" 83.8273805353514 "Male" "Non-smoker"
"4211" 84.639960622032 "Male" "Non-smoker"
"4212" 80.3729374441667 "Male" "Non-smoker"
"4213" 84.7344189547624 "Male" "Non-smoker"
"4214" 84.7565870270524 "Male" "Non-smoker"
"4215" 84.6067682009283 "Male" "Non-smoker"
"4216" 80.8449441796325 "Male" "Non-smoker"
"4217" 84.7347740266956 "Male" "Non-smoker"
"4218" 85.7092778338696 "Male" "Non-smoker"
"4219" 85.8188259640381 "Male" "Non-smoker"
"4220" 89.3964549705718 "Male" "Non-smoker"
"4221" 86.5661391546168 "Male" "Non-smoker"
"4222" 85.1641904832745 "Male" "Non-smoker"
"4223" 82.4751597279482 "Male" "Non-smoker"
"4224" 81.5390266676065 "Male" "Non-smoker"
"4225" 83.3392612900586 "Male" "Non-smoker"
"4226" 84.0251218830616 "Male" "Non-smoker"
"4227" 82.399152374082 "Male" "Non-smoker"
"4228" 80.0677094402488 "Male" "Non-smoker"
"4229" 88.2268481893845 "Male" "Non-smoker"
"4230" 82.2698234404942 "Male" "Non-smoker"
"4231" 83.9470368513127 "Male" "Non-smoker"
"4232" 86.5982843719703 "Male" "Non-smoker"
"4233" 87.8549393469312 "Male" "Non-smoker"
"4234" 88.7488927071832 "Male" "Non-smoker"
"4235" 80.9287491971993 "Male" "Non-smoker"
"4236" 83.5629463692376 "Male" "Non-smoker"
"4237" 81.578950152207 "Male" "Non-smoker"
"4238" 76.7303111571278 "Male" "Non-smoker"
"4239" 85.5859081298796 "Male" "Non-smoker"
"4240" 77.464636671781 "Male" "Non-smoker"
"4241" 81.0225324872546 "Male" "Non-smoker"
"4242" 80.3171554255932 "Male" "Non-smoker"
"4243" 79.7366279693553 "Male" "Non-smoker"
"4244" 78.522539730744 "Male" "Non-smoker"
"4245" 76.1277547733948 "Male" "Non-smoker"
"4246" 81.4932639613625 "Male" "Non-smoker"
"4247" 86.670948259151 "Male" "Non-smoker"
"4248" 79.8651312448051 "Male" "Non-smoker"
"4249" 86.9884207584586 "Male" "Non-smoker"
"4250" 81.3723040612532 "Male" "Non-smoker"
"4251" 85.0406093199482 "Male" "Non-smoker"
"4252" 80.6447973244179 "Male" "Non-smoker"
"4253" 85.9255733667375 "Male" "Non-smoker"
"4254" 86.1015348372464 "Male" "Non-smoker"
"4255" 82.7860424782635 "Male" "Non-smoker"
"4256" 84.7708309046845 "Male" "Non-smoker"
"4257" 92.0248753587334 "Male" "Non-smoker"
"4258" 79.8558157394681 "Male" "Non-smoker"
"4259" 81.763553847125 "Male" "Non-smoker"
"4260" 83.3141945888746 "Male" "Non-smoker"
"4261" 80.041798075503 "Male" "Non-smoker"
"4262" 83.8838675842539 "Male" "Non-smoker"
"4263" 85.7740703518882 "Male" "Non-smoker"
"4264" 87.78356221496 "Male" "Non-smoker"
"4265" 81.8929772547279 "Male" "Non-smoker"
"4266" 88.9565717272451 "Male" "Non-smoker"
"4267" 94.0208572417641 "Male" "Non-smoker"
"4268" 81.5561278489373 "Male" "Non-smoker"
"4269" 86.9943894620851 "Male" "Non-smoker"
"4270" 82.5732832930126 "Male" "Non-smoker"
"4271" 82.7247284802516 "Male" "Non-smoker"
"4272" 78.7713233579107 "Male" "Non-smoker"
"4273" 84.7857081932032 "Male" "Non-smoker"
"4274" 82.9877242007681 "Male" "Non-smoker"
"4275" 85.5392462018126 "Male" "Non-smoker"
"4276" 82.2359034165583 "Male" "Non-smoker"
"4277" 79.3354580045682 "Male" "Non-smoker"
"4278" 86.1031127151875 "Male" "Non-smoker"
"4279" 84.5444179524905 "Male" "Non-smoker"
"4280" 86.1223778169153 "Male" "Non-smoker"
"4281" 80.0714229869751 "Male" "Non-smoker"
"4282" 91.8282034005758 "Male" "Non-smoker"
"4283" 87.0114767356207 "Male" "Non-smoker"
"4284" 82.394346590953 "Male" "Non-smoker"
"4285" 84.8971154555879 "Male" "Non-smoker"
"4286" 87.0276804916763 "Male" "Non-smoker"
"4287" 87.5736032745993 "Male" "Non-smoker"
"4288" 87.9339038232689 "Male" "Non-smoker"
"4289" 80.2365530037962 "Male" "Non-smoker"
"4290" 87.7749531586009 "Male" "Non-smoker"
"4291" 88.632275337038 "Male" "Non-smoker"
"4292" 87.6594920129996 "Male" "Non-smoker"
"4293" 83.080252480389 "Male" "Non-smoker"
"4294" 84.2287079603363 "Male" "Non-smoker"
"4295" 83.0243636302475 "Male" "Non-smoker"
"4296" 83.6063060993868 "Male" "Non-smoker"
"4297" 83.3123279224572 "Male" "Non-smoker"
"4298" 85.2610675602745 "Male" "Non-smoker"
"4299" 82.1490260605084 "Male" "Non-smoker"
"4300" 90.906085741906 "Male" "Non-smoker"
"4301" 83.9476797166423 "Male" "Non-smoker"
"4302" 87.1846210971414 "Male" "Non-smoker"
"4303" 83.123590099044 "Male" "Non-smoker"
"4304" 87.3453274754426 "Male" "Non-smoker"
"4305" 85.4221479468002 "Male" "Non-smoker"
"4306" 84.1530022096975 "Male" "Non-smoker"
"4307" 84.3458554243994 "Male" "Non-smoker"
"4308" 86.767432151478 "Male" "Non-smoker"
"4309" 79.7352571141047 "Male" "Non-smoker"
"4310" 89.126342222608 "Male" "Non-smoker"
"4311" 82.7903852346694 "Male" "Non-smoker"
"4312" 82.6450638100057 "Male" "Non-smoker"
"4313" 89.3668385347631 "Male" "Non-smoker"
"4314" 87.6871706171989 "Male" "Non-smoker"
"4315" 79.2648653599568 "Male" "Non-smoker"
"4316" 85.4821807543948 "Male" "Non-smoker"
"4317" 79.3230890919795 "Male" "Non-smoker"
"4318" 84.2746238888278 "Male" "Non-smoker"
"4319" 90.3942102496476 "Male" "Non-smoker"
"4320" 82.0047078410169 "Male" "Non-smoker"
"4321" 89.4279420884671 "Male" "Non-smoker"
"4322" 84.961655610034 "Male" "Non-smoker"
"4323" 92.252003028043 "Male" "Non-smoker"
"4324" 84.3104219110628 "Male" "Non-smoker"
"4325" 84.6105339980651 "Male" "Non-smoker"
"4326" 82.1126152414653 "Male" "Non-smoker"
"4327" 87.6127300816692 "Male" "Non-smoker"
"4328" 84.733052592297 "Male" "Non-smoker"
"4329" 86.3590187054176 "Male" "Non-smoker"
"4330" 86.5122664474745 "Male" "Non-smoker"
"4331" 81.5210282524944 "Male" "Non-smoker"
"4332" 85.2683406332109 "Male" "Non-smoker"
"4333" 78.8810095512778 "Male" "Non-smoker"
"4334" 82.2061463029174 "Male" "Non-smoker"
"4335" 83.2856884124345 "Male" "Non-smoker"
"4336" 89.1473862432853 "Male" "Non-smoker"
"4337" 82.6853371352173 "Male" "Non-smoker"
"4338" 86.3041745033168 "Male" "Non-smoker"
"4339" 85.8035615762673 "Male" "Non-smoker"
"4340" 86.0068447977465 "Male" "Non-smoker"
"4341" 89.2209186654966 "Male" "Non-smoker"
"4342" 80.90393899804 "Male" "Non-smoker"
"4343" 84.7566403358313 "Male" "Non-smoker"
"4344" 83.9979039827011 "Male" "Non-smoker"
"4345" 78.1821257852162 "Male" "Non-smoker"
"4346" 82.4665632917796 "Male" "Non-smoker"
"4347" 80.4232796265162 "Male" "Non-smoker"
"4348" 80.2808368353398 "Male" "Non-smoker"
"4349" 88.6005205162246 "Male" "Non-smoker"
"4350" 85.9992134396463 "Male" "Non-smoker"
"4351" 84.2408587423564 "Male" "Non-smoker"
"4352" 85.7921745640474 "Male" "Non-smoker"
"4353" 79.2174032116641 "Male" "Non-smoker"
"4354" 82.8534904329739 "Male" "Non-smoker"
"4355" 89.2590854767828 "Male" "Non-smoker"
"4356" 88.5282332035084 "Male" "Non-smoker"
"4357" 91.1571781466713 "Male" "Non-smoker"
"4358" 86.0006020542393 "Male" "Non-smoker"
"4359" 83.9095749098331 "Male" "Non-smoker"
"4360" 91.5348754214637 "Male" "Non-smoker"
"4361" 80.6272415729202 "Male" "Non-smoker"
"4362" 83.4573455800361 "Male" "Non-smoker"
"4363" 84.5890323662823 "Male" "Non-smoker"
"4364" 87.229777901599 "Male" "Non-smoker"
"4365" 86.0399070138444 "Male" "Non-smoker"
"4366" 83.4245287554393 "Male" "Non-smoker"
"4367" 75.8127884940769 "Male" "Non-smoker"
"4368" 89.1096376169274 "Male" "Non-smoker"
"4369" 80.615290211056 "Male" "Non-smoker"
"4370" 84.6935676108613 "Male" "Non-smoker"
"4371" 87.3594412861352 "Male" "Non-smoker"
"4372" 83.5562380199588 "Male" "Non-smoker"
"4373" 83.7840824579936 "Male" "Non-smoker"
"4374" 87.2811789490089 "Male" "Non-smoker"
"4375" 85.08784059604 "Male" "Non-smoker"
"4376" 84.6688978208174 "Male" "Non-smoker"
"4377" 83.3904670608807 "Male" "Non-smoker"
"4378" 90.2668000999746 "Male" "Non-smoker"
"4379" 83.327142004391 "Male" "Non-smoker"
"4380" 89.9904911869329 "Male" "Non-smoker"
"4381" 83.8908880256337 "Male" "Non-smoker"
"4382" 86.3629772723939 "Male" "Non-smoker"
"4383" 82.8136661026243 "Male" "Non-smoker"
"4384" 85.6547294431157 "Male" "Non-smoker"
"4385" 84.2593271575664 "Male" "Non-smoker"
"4386" 86.4907615389062 "Male" "Non-smoker"
"4387" 87.419193471842 "Male" "Non-smoker"
"4388" 83.2836483975542 "Male" "Non-smoker"
"4389" 80.1914531387967 "Male" "Non-smoker"
"4390" 82.986865744443 "Male" "Non-smoker"
"4391" 84.8618024994768 "Male" "Non-smoker"
"4392" 86.48835208048 "Male" "Non-smoker"
"4393" 86.8038913912294 "Male" "Non-smoker"
"4394" 83.6202132730286 "Male" "Non-smoker"
"4395" 84.6795225692577 "Male" "Non-smoker"
"4396" 86.655141007445 "Male" "Non-smoker"
"4397" 82.7157146971173 "Male" "Non-smoker"
"4398" 81.9228970948439 "Male" "Non-smoker"
"4399" 80.0338466572925 "Male" "Non-smoker"
"4400" 86.9927220953354 "Male" "Non-smoker"
"4401" 85.9969928340034 "Male" "Non-smoker"
"4402" 87.9134499151208 "Male" "Non-smoker"
"4403" 85.383895436961 "Male" "Non-smoker"
"4404" 82.2502503323225 "Male" "Non-smoker"
"4405" 85.0027591581701 "Male" "Non-smoker"
"4406" 85.3295584925667 "Male" "Non-smoker"
"4407" 84.153855535023 "Male" "Non-smoker"
"4408" 85.9364611901743 "Male" "Non-smoker"
"4409" 81.1647197312838 "Male" "Non-smoker"
"4410" 86.5074049421655 "Male" "Non-smoker"
"4411" 81.0866442883771 "Male" "Non-smoker"
"4412" 86.9809889821511 "Male" "Non-smoker"
"4413" 83.1313805627947 "Male" "Non-smoker"
"4414" 84.4991472075935 "Male" "Non-smoker"
"4415" 88.4313944212311 "Male" "Non-smoker"
"4416" 88.9683666681136 "Male" "Non-smoker"
"4417" 86.3298594225517 "Male" "Non-smoker"
"4418" 84.7515407943697 "Male" "Non-smoker"
"4419" 83.1160912074099 "Male" "Non-smoker"
"4420" 84.4959124665152 "Male" "Non-smoker"
"4421" 80.7473467612199 "Male" "Non-smoker"
"4422" 81.5926722863877 "Male" "Non-smoker"
"4423" 82.1576635742528 "Male" "Non-smoker"
"4424" 84.849587481396 "Male" "Non-smoker"
"4425" 84.4129583020866 "Male" "Non-smoker"
"4426" 77.821393434492 "Male" "Non-smoker"
"4427" 79.4753399198134 "Male" "Non-smoker"
"4428" 78.0266266528601 "Male" "Non-smoker"
"4429" 83.0750357099327 "Male" "Non-smoker"
"4430" 88.9112647797027 "Male" "Non-smoker"
"4431" 89.2697782251934 "Male" "Non-smoker"
"4432" 85.0488150022694 "Male" "Non-smoker"
"4433" 85.3953928232671 "Male" "Non-smoker"
"4434" 88.8958459211488 "Male" "Non-smoker"
"4435" 86.9559593695891 "Male" "Non-smoker"
"4436" 86.6870612148791 "Male" "Non-smoker"
"4437" 86.4484737695799 "Male" "Non-smoker"
"4438" 79.8516655640105 "Male" "Non-smoker"
"4439" 82.5355185207175 "Male" "Non-smoker"
"4440" 81.4075752038629 "Male" "Non-smoker"
"4441" 86.7309693911112 "Male" "Non-smoker"
"4442" 82.8854454434452 "Male" "Non-smoker"
"4443" 85.5711559254981 "Male" "Non-smoker"
"4444" 83.4803606324239 "Male" "Non-smoker"
"4445" 82.8299307291893 "Male" "Non-smoker"
"4446" 89.2242144583883 "Male" "Non-smoker"
"4447" 77.1201252086602 "Male" "Non-smoker"
"4448" 95.4194326260391 "Male" "Non-smoker"
"4449" 79.2950652146959 "Male" "Non-smoker"
"4450" 90.5633189553498 "Male" "Non-smoker"
"4451" 88.8527508703814 "Male" "Non-smoker"
"4452" 76.936582575941 "Male" "Non-smoker"
"4453" 84.0085548816746 "Male" "Non-smoker"
"4454" 78.5644500950264 "Male" "Non-smoker"
"4455" 83.7822467800511 "Male" "Non-smoker"
"4456" 88.4112508742884 "Male" "Non-smoker"
"4457" 82.7689367295499 "Male" "Non-smoker"
"4458" 79.6401275690583 "Male" "Non-smoker"
"4459" 80.7574831767931 "Male" "Non-smoker"
"4460" 89.2833312964067 "Male" "Non-smoker"
"4461" 87.0880050763531 "Male" "Non-smoker"
"4462" 80.0328679668838 "Male" "Non-smoker"
"4463" 81.7387641392786 "Male" "Non-smoker"
"4464" 86.1505647085541 "Male" "Non-smoker"
"4465" 89.1707069643437 "Male" "Non-smoker"
"4466" 84.6789876294379 "Male" "Non-smoker"
"4467" 87.9428428480823 "Male" "Non-smoker"
"4468" 81.4885864227631 "Male" "Non-smoker"
"4469" 87.2592778848799 "Male" "Non-smoker"
"4470" 88.7084489733729 "Male" "Non-smoker"
"4471" 86.7632566804974 "Male" "Non-smoker"
"4472" 85.1108226931718 "Male" "Non-smoker"
"4473" 84.9748113848843 "Male" "Non-smoker"
"4474" 82.4480212284251 "Male" "Non-smoker"
"4475" 92.0669370661516 "Male" "Non-smoker"
"4476" 85.5230474247334 "Male" "Non-smoker"
"4477" 84.9970085767305 "Male" "Non-smoker"
"4478" 80.5858251615552 "Male" "Non-smoker"
"4479" 86.8019985690956 "Male" "Non-smoker"
"4480" 83.6274907139281 "Male" "Non-smoker"
"4481" 84.5348433677993 "Male" "Non-smoker"
"4482" 94.1518223117018 "Male" "Non-smoker"
"4483" 85.7622491606528 "Male" "Non-smoker"
"4484" 79.7876917627631 "Male" "Non-smoker"
"4485" 83.9841068982983 "Male" "Non-smoker"
"4486" 92.7950292028345 "Male" "Non-smoker"
"4487" 80.1909393383997 "Male" "Non-smoker"
"4488" 87.94929777752 "Male" "Non-smoker"
"4489" 82.7337724718324 "Male" "Non-smoker"
"4490" 86.3762502538848 "Male" "Non-smoker"
"4491" 89.0224046941716 "Male" "Non-smoker"
"4492" 79.2171741314044 "Male" "Non-smoker"
"4493" 79.0499150983011 "Male" "Non-smoker"
"4494" 84.4673667423057 "Male" "Non-smoker"
"4495" 86.834846183353 "Male" "Non-smoker"
"4496" 88.9079333347769 "Male" "Non-smoker"
"4497" 86.8399081642489 "Male" "Non-smoker"
"4498" 76.8335368707624 "Male" "Non-smoker"
"4499" 88.14114194693 "Male" "Non-smoker"
"4500" 85.2494064449455 "Male" "Non-smoker"
"4501" 83.1110546133327 "Male" "Non-smoker"
"4502" 82.9541563138684 "Male" "Non-smoker"
"4503" 89.0086213411443 "Male" "Non-smoker"
"4504" 82.1292305871174 "Male" "Non-smoker"
"4505" 83.364650689152 "Male" "Non-smoker"
"4506" 82.2561325367188 "Male" "Non-smoker"
"4507" 88.3385730647942 "Male" "Non-smoker"
"4508" 86.9649326523893 "Male" "Non-smoker"
"4509" 84.9552101638217 "Male" "Non-smoker"
"4510" 78.7045777786917 "Male" "Non-smoker"
"4511" 90.8360485676866 "Male" "Non-smoker"
"4512" 90.0130575647439 "Male" "Non-smoker"
"4513" 85.9433246079125 "Male" "Non-smoker"
"4514" 88.0009017322229 "Male" "Non-smoker"
"4515" 89.6772782544045 "Male" "Non-smoker"
"4516" 86.1625103423317 "Male" "Non-smoker"
"4517" 86.0318379522703 "Male" "Non-smoker"
"4518" 84.7230236355688 "Male" "Non-smoker"
"4519" 83.3090598733609 "Male" "Non-smoker"
"4520" 79.6203048731328 "Male" "Non-smoker"
"4521" 87.5177415387219 "Male" "Non-smoker"
"4522" 82.2824385215068 "Male" "Non-smoker"
"4523" 88.7637251295922 "Male" "Non-smoker"
"4524" 88.0110467835883 "Male" "Non-smoker"
"4525" 81.8994895604216 "Male" "Non-smoker"
"4526" 84.4036240440032 "Male" "Non-smoker"
"4527" 84.5377989617344 "Male" "Non-smoker"
"4528" 89.5369344517826 "Male" "Non-smoker"
"4529" 81.0958713939762 "Male" "Non-smoker"
"4530" 86.5184060468972 "Male" "Non-smoker"
"4531" 88.9615078019163 "Male" "Non-smoker"
"4532" 88.3507140972038 "Male" "Non-smoker"
"4533" 83.3787957184895 "Male" "Non-smoker"
"4534" 86.4506190205211 "Male" "Non-smoker"
"4535" 86.359671913035 "Male" "Non-smoker"
"4536" 84.8639583467007 "Male" "Non-smoker"
"4537" 89.3644148540647 "Male" "Non-smoker"
"4538" 77.5022269084254 "Male" "Non-smoker"
"4539" 80.4976518389313 "Male" "Non-smoker"
"4540" 86.0067598850858 "Male" "Non-smoker"
"4541" 86.0060535078569 "Male" "Non-smoker"
"4542" 78.710643082281 "Male" "Non-smoker"
"4543" 85.8776091654331 "Male" "Non-smoker"
"4544" 87.0778662285696 "Male" "Non-smoker"
"4545" 87.1218201186339 "Male" "Non-smoker"
"4546" 86.3818415905296 "Male" "Non-smoker"
"4547" 81.4688686251268 "Male" "Non-smoker"
"4548" 88.3485100500548 "Male" "Non-smoker"
"4549" 88.890840297177 "Male" "Non-smoker"
"4550" 82.2919971581921 "Male" "Non-smoker"
"4551" 88.5754342773691 "Male" "Non-smoker"
"4552" 88.0486703117462 "Male" "Non-smoker"
"4553" 83.496662490559 "Male" "Non-smoker"
"4554" 79.0799013700711 "Male" "Non-smoker"
